1 	 0.0168427 	 3599
2 	 0.0363895 	 3020
3 	 0.0751311 	 3567
4 	 0.133291 	 4093
5 	 0.212532 	 4671
6 	 0.311158 	 5120
7 	 0.43034 	 5164
8 	 0.568946 	 5327
9 	 0.727982 	 5338
10 	 0.906737 	 5218
11 	 1.10485 	 5087
12 	 1.32367 	 4544
13 	 1.56354 	 4191
14 	 1.82194 	 3761
15 	 2.10073 	 3264
16 	 2.398 	 2711
17 	 2.71682 	 2297
18 	 3.0525 	 1917
19 	 3.41044 	 1574
20 	 3.78834 	 1288
21 	 4.19067 	 1064
22 	 4.6046 	 851
23 	 5.03181 	 709
24 	 5.49511 	 573
25 	 5.98076 	 451
26 	 6.47747 	 387
27 	 6.97959 	 297
28 	 7.5306 	 244
29 	 8.09466 	 219
30 	 8.66898 	 132
31 	 9.21874 	 106
32 	 9.8912 	 82
33 	 1.11422 	 1
35 	 11.872 	 1
36 	 2.53412 	 1
37 	 13.2761 	 1
43 	 2.18327 	 1
