1 0.913496 10
2 0.0954863 3
3 0.561032 8
4 0.020693 1
5 0.378069 10
4 0.580087 9
1 0.600086 8
3 0.388439 8
4 1.27256 14
5 0.565784 8
1 0.446068 7
2 0.314876 9
3 0.0852378 3
4 0.902968 10
5 0.137922 5
1 0.132514 4
2 0.916404 10
3 3.68121 20
4 0.382352 10
5 0.0472985 2
1 0.144171 4
2 1.11063 11
3 0.742708 9
4 0.19353 7
5 0.664625 12
1 2.09004 15
2 2.54903 18
3 0.182698 7
4 1.37593 14
5 7.99585 32
1 0.0148408 1
2 2.08999 15
3 0.195758 7
4 0.733192 9
5 0.248434 8
2 0.31912 6
3 0.640784 9
5 0.383311 10
1 1.12186 11
2 0.395634 9
3 0.832739 11
4 1.59 18
5 0.0953693 4
1 1.34237 12
2 0.236914 8
3 0.100942 4
4 1.83433 14
5 0.417142 10
1 0.161474 4
2 0.910565 10
3 0.739409 9
4 0.259175 7
5 0.0960985 4
1 1.11705 11
4 0.655397 11
5 2.31113 18
1 0.23444 5
2 0.139016 4
3 0.3129 6
4 0.186698 7
5 0.143918 5
1 0.339028 6
2 0.0489546 2
2 0.145848 4
3 0.255169 6
4 1.73622 15
5 0.936323 15
1 1.10338 11
1 1.09198 11
2 1.81073 14
3 0.280727 7
4 0.0182924 1
5 0.575518 12
1 0.57274 8
5 0.206806 6
1 1.11222 11
2 3.0512 18
3 1.5483 18
4 1.5224 17
5 1.93871 19
1 1.10871 11
2 0.271908 7
3 0.479879 9
4 0.452308 8
2 1.58149 13
4 0.179651 6
5 0.10103 4
1 0.0192269 1
2 0.0158805 1
3 0.74347 9
4 0.247798 8
5 0.767458 13
1 0.220605 5
2 0.143686 4
3 1.12371 11
4 0.702183 13
1 0.214249 5
2 0.462523 7
3 0.675149 13
4 0.169823 6
5 0.129529 5
1 0.0758436 3
2 0.441294 7
3 0.576673 8
4 0.101577 4
5 1.83434 14
1 0.084302 3
2 0.0751503 3
3 0.265042 8
4 0.122035 5
5 0.752158 11
2 5.10723 24
3 0.59034 9
4 1.20519 13
5 1.16808 15
2 0.736273 9
4 0.6038 9
1 0.136569 4
2 0.440568 7
3 3.80382 20
1 1.84705 14
2 0.151924 6
3 3.55578 21
4 0.692495 13
5 1.0463 15
1 0.0238112 1
2 2.39656 16
3 0.427047 7
4 0.463026 11
5 1.29663 12
1 0.909341 10
2 2.89952 18
4 0.429733 10
5 1.28714 17
1 0.719539 9
2 0.231013 5
1 1.83778 14
2 0.197798 7
4 0.204061 7
1 0.31163 6
2 0.744545 9
3 1.61437 15
4 0.441307 7
5 0.185783 7
1 1.11269 11
2 2.23999 17
3 2.4015 16
4 1.70343 17
5 0.312157 6
1 0.423056 7
2 0.324897 6
3 0.314967 6
4 0.0881665 3
5 0.585101 8
1 0.736791 9
2 1.10244 11
3 0.150406 5
4 1.5644 13
5 0.161528 6
1 0.013167 1
2 4.20727 21
1 0.751103 9
2 2.42124 16
3 1.0428 15
4 0.116387 4
5 0.0424845 2
1 0.431073 7
3 0.776551 13
4 0.13272 5
1 0.13009 4
2 1.32832 12
3 0.725021 13
4 1.3881 14
1 3.05359 18
2 1.17121 13
3 0.97104 12
4 0.112281 4
5 0.0504893 2
1 1.12183 11
2 0.571072 8
4 0.333267 7
5 0.695473 12
1 3.22136 19
3 1.49809 14
4 1.28047 14
1 1.33723 12
2 0.0189173 1
3 0.337885 7
4 0.305922 6
1 0.709272 9
2 0.10414 4
3 0.0958953 3
4 1.84527 14
5 4.76148 27
4 0.812546 14
5 0.221235 7
1 0.224228 5
3 0.108592 4
5 1.32482 12
1 2.40297 16
2 0.0240627 1
3 0.718087 11
4 1.86149 15
5 1.10395 13
1 0.153627 4
2 0.0545682 2
3 0.491485 10
4 1.03684 11
5 0.166267 6
1 2.09904 15
2 0.156539 4
3 2.67389 17
2 0.134602 4
3 0.241108 8
4 0.569367 11
5 1.52367 17
1 0.577843 8
2 1.56103 13
3 0.906523 10
4 1.48889 13
5 0.811347 14
1 1.8051 14
2 0.0657905 2
3 0.0178638 1
4 0.0433056 2
1 0.078681 3
2 1.79063 14
3 1.60499 13
4 0.172424 6
5 0.248464 8
1 0.329492 6
2 1.33983 12
3 0.378162 10
4 0.0179493 1
5 0.165566 6
1 0.447517 7
2 0.906518 10
3 0.303086 6
4 0.311303 6
5 1.64786 15
1 1.12328 11
4 0.24916 8
5 1.86509 15
1 1.82808 14
2 0.0429334 2
3 0.0812083 3
4 1.31144 16
5 1.23292 14
1 2.40835 16
2 0.136531 5
3 4.64604 22
4 0.820016 14
5 0.123867 5
1 2.41125 16
2 0.37596 10
3 0.678344 13
4 0.172923 6
5 1.57664 13
1 3.45468 19
2 1.89359 16
4 1.32064 17
5 0.0133535 1
3 0.475228 8
4 0.0809256 3
1 0.0742655 3
2 4.63897 22
3 1.21562 13
4 0.161471 6
5 1.74745 18
3 1.1425 13
4 1.29669 14
5 0.241274 8
1 0.144128 4
2 0.105073 4
3 1.05962 13
4 0.738552 9
5 0.021561 1
1 0.210331 5
2 1.5609 13
3 0.914252 10
4 0.0461703 2
5 0.321135 6
1 1.32238 12
2 1.93059 16
3 3.13155 24
4 0.124789 5
5 1.28591 16
1 0.318186 6
2 0.253199 6
3 0.665325 13
4 0.77094 12
5 0.283785 7
1 0.288996 6
2 0.0191737 1
3 2.09123 15
4 0.152167 6
5 0.179835 6
2 0.142025 4
3 0.929835 10
2 1.16984 12
3 3.45959 20
4 2.41423 21
5 0.117389 4
1 0.899317 10
2 0.0447931 2
3 1.20778 13
4 0.290198 8
5 0.167649 6
1 0.1448 4
2 3.93031 22
3 0.0449673 2
4 1.89774 18
5 0.240666 8
1 0.569344 8
2 0.141873 4
3 0.310501 6
4 1.31286 12
5 0.0223366 1
1 5.50478 24
2 0.337956 9
3 0.25587 8
4 0.121305 5
5 1.77291 18
3 0.798084 10
4 1.26412 13
5 0.476898 8
1 4.16761 21
5 0.577632 12
1 0.922866 10
2 1.80333 14
5 0.0703634 3
1 0.0212655 1
2 2.04714 15
3 1.27292 12
4 0.658806 12
