1	0.5261178661	0.0111153600	12.7913847656	7000000
2	0.5096421585	0.0022195718	23.9448964844	7000000
3	0.5067338560	0.0008554570	33.6716816406	7000000
4	0.5056354734	0.0004803069	42.1559589844	7000000
5	0.5053573109	0.0003375031	49.5566425781	7000000
6	0.5053219277	0.0002783794	56.0095488281	7000000
7	0.5054099081	0.0002564684	61.6383984375	7000000
8	0.5051826146	0.0002493480	66.5404980469	7000000
9	0.5055105753	0.0002639640	70.8219843750	7000000
10	0.5055710224	0.0002867721	74.5557539063	7000000
11	0.5057566992	0.0003160623	77.8075058594	7000000
12	0.5060207580	0.0003654512	80.6458730469	7000000
13	0.5061072521	0.0004203641	83.1219062500	7000000
14	0.5065137042	0.0004920196	85.2813945313	7000000
15	0.5068776291	0.0005834398	87.1612753906	7000000
16	0.5072603709	0.0006865465	88.8015859375	7000000
