1	0.5168129745	0.0063814484	7.5219472656	4000000
2	0.5063524471	0.0007787051	14.4782480469	4000000
3	0.5048785157	0.0001985253	20.9109921875	4000000
4	0.5047483676	0.0000839034	26.8590878906	4000000
5	0.5043490176	0.0000460674	32.3621621094	4000000
6	0.5047448863	0.0000355945	37.4493320313	4000000
7	0.5043256529	0.0000297320	42.1530605469	4000000
8	0.5043446069	0.0000272161	46.5046328125	4000000
9	0.5042141618	0.0000251362	50.5303789063	4000000
10	0.5045292618	0.0000249106	54.2514277344	4000000
11	0.5040688441	0.0000241106	57.6890156250	4000000
12	0.5045511529	0.0000239229	60.8713750000	4000000
13	0.5046933461	0.0000250572	63.8131113281	4000000
14	0.5045565980	0.0000239507	66.5342773438	4000000
15	0.5043526520	0.0000250265	69.0520957031	4000000
16	0.5047534235	0.0000259453	71.3809355469	4000000
