1	0.5231981797	0.0095650617	11.0693886719	6000000
2	0.5084436556	0.0016798428	20.9128886719	6000000
3	0.5057877699	0.0005718720	29.6667363281	6000000
4	0.5053133699	0.0002933314	37.4529843750	6000000
5	0.5050737993	0.0001838884	44.3776777344	6000000
6	0.5048989510	0.0001427686	50.5363105469	6000000
7	0.5047159242	0.0001257602	56.0121074219	6000000
8	0.5050946235	0.0001174255	60.8809746094	6000000
9	0.5049370111	0.0001189791	65.2137519531	6000000
10	0.5050472314	0.0001229476	69.0654160156	6000000
11	0.5051133810	0.0001296960	72.4882187500	6000000
12	0.5049079314	0.0001418726	75.5333632813	6000000
13	0.5052652562	0.0001615229	78.2407539063	6000000
14	0.5052413333	0.0001827542	80.6494941406	6000000
15	0.5053907183	0.0002148837	82.7915703125	6000000
16	0.5055255634	0.0002545431	84.6952304687	6000000
