1	0.5198760949	0.0079357436	9.3136796875	5000000
2	0.5069716847	0.0011860385	17.7588339844	5000000
3	0.5054561278	0.0003546900	25.4176777344	5000000
4	0.5048733365	0.0001664737	32.3627539062	5000000
5	0.5047803224	0.0000970232	38.6634042969	5000000
6	0.5049808714	0.0000729754	44.3750527344	5000000
7	0.5044732471	0.0000571736	49.5545664062	5000000
8	0.5045779082	0.0000522580	54.2510781250	5000000
9	0.5044709945	0.0000494891	58.5133515625	5000000
10	0.5044730478	0.0000503559	62.3783320312	5000000
11	0.5045896651	0.0000499807	65.8808203125	5000000
12	0.5045886259	0.0000539612	69.0583457031	5000000
13	0.5046573992	0.0000559222	71.9375058594	5000000
14	0.5045292212	0.0000612486	74.5503964844	5000000
15	0.5043092000	0.0000680003	76.9206757812	5000000
16	0.5047740259	0.0000754264	79.0703417969	5000000
