0	0.000000	2056
1	1.000000	1987
2	2.000000	4018
3	3.000000	5937
4	4.000000	8022
5	4.998806	10052
6	5.997136	11871
7	6.991467	13595
8	7.972047	15669
9	8.937105	17426
10	9.865767	19183
11	10.753924	20896
12	11.589677	22570
13	12.336778	24001
14	13.032485	25920
15	13.586364	27280
16	14.109195	28811
17	14.545737	30249
18	14.872156	31335
19	15.105968	32859
20	15.294199	33926
21	15.457196	34880
22	15.641940	35818
23	15.713668	37013
24	15.762052	37651
25	15.848601	38567
26	15.915981	39051
27	15.899766	39797
28	15.868973	40358
29	15.920217	40961
30	15.961645	41038
31	15.899102	41547
32	15.952423	41743
33	15.950014	41872
34	15.956016	41583
35	15.965501	41537
36	15.942182	41509
37	15.908483	41522
38	15.936775	40854
39	15.964594	40671
40	15.933870	40330
41	15.947197	40130
42	15.894875	39429
43	15.953047	38932
44	15.958151	37826
45	15.926022	37822
46	15.961330	36721
47	15.956547	35809
48	15.977737	34812
49	15.946537	34323
50	15.983175	33166
51	15.924306	32037
52	15.968974	31393
53	15.913925	30276
54	15.951289	28926
55	15.937975	28408
56	15.951926	27437
57	15.975114	25878
58	15.900948	25017
59	15.983957	23812
60	15.956645	22881
