0	0.000000	2002
1	1.000000	1916
2	2.000000	3989
3	3.000000	5957
4	3.999615	7787
5	4.999271	9600
6	5.997784	11280
7	6.989998	12897
8	7.973335	14401
9	8.935892	15583
10	9.877370	17092
11	10.781798	18020
12	11.646184	18682
13	12.412354	19687
14	13.149501	20428
15	13.771188	20790
16	14.362869	20845
17	14.801748	21054
18	15.195314	21002
19	15.581833	20774
20	15.905525	20471
21	16.107533	19808
22	16.379566	19301
23	16.565615	18799
24	16.713194	17674
25	16.819273	17070
26	16.932909	15993
27	16.984251	14921
28	17.104448	13940
29	17.111578	12592
30	17.173037	11645
