0	0.000000	2055
1	1.000000	2076
2	2.000000	4035
3	3.000000	6018
4	4.000000	7796
5	4.998882	9842
6	5.998040	11737
7	6.989853	13502
8	7.976442	15409
9	8.935259	17207
10	9.864329	18825
11	10.752009	20283
12	11.598706	21944
13	12.340654	23540
14	13.047795	24835
15	13.599445	26326
16	14.149075	27342
17	14.576591	28691
18	14.917675	29663
19	15.160765	30697
20	15.399931	31653
21	15.591985	32087
22	15.732578	33019
23	15.797873	33395
24	15.899230	33780
25	16.048225	34214
26	16.070049	34576
27	16.024355	34694
28	16.039717	34796
29	16.018829	34469
30	16.074793	34522
31	16.082632	34611
32	16.139977	34077
33	16.120249	34229
34	16.155045	33487
35	16.134405	33109
36	16.128643	31918
37	16.156610	31703
38	16.094721	30880
39	16.119524	30337
40	16.174311	29476
41	16.122629	28533
42	16.142733	27380
43	16.068399	26535
44	16.134970	25628
45	16.130163	24523
46	16.138428	23608
47	16.113489	22654
48	16.154881	21184
49	16.127008	20038
50	16.150299	19062
