6 0.454506 9
7 0.221453 6
8 1.05393 14
9 0.776261 12
10 2.10495 20
11 1.06487 14
12 0.666591 11
13 1.37545 16
14 0.66056 11
15 0.0151602 1
16 1.52524 17
17 1.05623 14
18 1.22986 15
19 0.64408 11
20 1.9002 19
21 0.45677 9
22 1.35529 16
23 0.672816 11
24 0.367405 8
25 1.38334 16
26 0.91284 13
27 0.671245 11
28 0.788889 12
29 0.916361 13
30 0.91418 13
31 0.157463 5
32 0.922526 13
33 0.784425 12
34 0.118811 4
35 0.664942 11
36 2.31143 21
37 0.677053 11
38 0.678382 11
39 1.05238 14
40 2.76354 23
41 1.55524 17
42 0.554251 10
43 0.0194873 1
44 0.550861 10
45 0.652049 11
46 1.9802 19
47 1.06321 14
48 0.916669 13
49 0.295936 7
50 1.89709 19
51 0.0133286 1
52 0.447844 9
53 0.359658 8
54 0.209758 6
55 1.35749 16
56 0.904153 13
58 1.9154 19
59 0.682977 11
60 2.10191 20
61 0.281766 7
62 0.467426 9
63 0.0135801 1
65 2.09454 20
66 0.152102 5
67 1.35881 16
68 0.0407175 2
69 0.45584 9
70 0.363913 8
71 0.554615 10
72 0.90018 13
73 1.06352 14
74 0.770657 12
75 0.152336 5
76 0.466704 9
77 0.774335 12
78 0.795092 12
79 2.08031 20
80 0.904746 13
81 0.561101 10
82 0.342654 8
83 0.0756931 3
84 1.71339 18
85 1.51414 17
86 0.368437 8
87 1.36375 16
88 0.103486 4
89 0.158498 5
90 0.102667 4
91 0.160958 5
92 0.276848 7
93 0.0637527 3
94 1.05617 14
95 0.357454 8
96 2.33256 21
97 0.787621 12
98 1.90229 19
99 1.46601 16
100 0.351031 8
101 0.650386 11
102 0.745622 12
103 0.366084 8
104 1.20806 15
105 0.36279 8
106 0.0141937 1
107 0.353521 8
108 3.28559 25
109 0.359512 8
110 2.12029 20
111 1.90617 19
112 0.543377 10
113 1.91479 19
114 0.100661 4
115 2.11152 20
116 0.662487 11
117 0.269304 7
118 1.04554 14
119 0.459757 9
120 0.208194 6
121 0.0135882 1
122 0.896187 13
123 1.36562 16
