1 	 0.0163042 	 64
2 	 0.0463505 	 58
3 	 0.0813088 	 75
4 	 0.123246 	 78
5 	 0.174177 	 97
6 	 0.235062 	 128
7 	 0.317689 	 138
8 	 0.416383 	 114
9 	 0.527902 	 122
10 	 0.705235 	 132
11 	 0.772757 	 140
12 	 0.983108 	 147
13 	 1.18444 	 140
14 	 1.3484 	 145
15 	 1.56624 	 144
16 	 1.93517 	 104
17 	 2.10174 	 112
18 	 2.33903 	 94
19 	 2.8504 	 97
20 	 3.07223 	 75
21 	 3.43052 	 43
22 	 4.06354 	 43
23 	 4.17595 	 30
24 	 4.93239 	 24
25 	 5.32267 	 20
26 	 5.70143 	 22
27 	 6.29265 	 20
28 	 6.66506 	 11
29 	 7.40575 	 8
30 	 7.23098 	 6
31 	 7.46218 	 7
32 	 8.35117 	 6
33 	 9.204 	 2
34 	 3.89904 	 1
36 	 8.02974 	 1
37 	 11.2871 	 2
