0	0.000000	1997
1	1.000000	1970
2	2.000000	4028
3	3.000000	5979
4	4.000000	7914
5	5.000000	9786
6	6.000000	11730
7	6.999926	13409
8	7.999871	15451
9	8.999702	16814
10	9.998341	18681
11	10.995231	20130
12	11.994340	21732
13	12.992852	22804
14	13.983634	24135
15	14.973667	25519
16	15.953540	26539
17	16.937233	27849
18	17.886280	28359
19	18.852541	29059
20	19.799637	29701
21	20.731503	30559
22	21.619350	30490
23	22.525620	30836
24	23.335896	31218
25	24.218933	31279
26	25.015800	31202
27	25.731363	31243
28	26.479935	31000
29	27.248285	30481
30	27.966551	30435
31	28.529768	29915
32	29.198179	29115
33	29.762491	29022
34	30.362953	27976
35	30.906546	27254
36	31.349100	26153
37	31.823065	25693
38	32.317726	24499
39	32.611839	23735
40	33.105961	22716
41	33.381405	21696
42	33.759125	20683
43	34.032543	19544
44	34.478073	18357
45	34.764282	17313
