0	0.000000	2055
1	1.000000	2076
2	2.000000	4035
3	3.000000	6018
4	4.000000	7796
5	5.000000	9842
6	6.000000	11737
7	7.000000	13502
8	8.000000	15409
9	8.999767	17207
10	9.999415	18825
11	10.997830	20283
12	11.995352	21944
13	12.988276	23540
14	13.986753	24835
15	14.968283	26326
16	15.955855	27342
17	16.930676	28691
18	17.888987	29663
19	18.841679	30697
20	19.774429	31653
21	20.718639	32087
22	21.610254	33019
23	22.483486	33395
24	23.349674	33780
25	24.158619	34214
26	24.938166	34576
27	25.709518	34694
28	26.447350	34796
29	27.153500	34469
30	27.841116	34522
31	28.450897	34611
32	28.957302	34077
33	29.535131	34229
34	30.102188	33487
35	30.626265	33109
36	31.100100	31918
37	31.484781	31703
38	31.904306	30880
39	32.281044	30337
40	32.634075	29476
41	32.946762	28533
42	33.231667	27380
43	33.549728	26535
44	33.791672	25628
45	34.044121	24523
46	34.256779	23608
47	34.478943	22654
48	34.661396	21184
49	34.848839	20038
50	35.074860	19062
