0	0.000000	2002
1	1.000000	1916
2	2.000000	3989
3	3.000000	5957
4	4.000000	7787
5	5.000000	9600
6	6.000000	11280
7	7.000000	12897
8	7.999722	14401
9	9.000000	15583
10	9.998362	17092
11	10.997947	18020
12	11.995611	18682
13	12.992685	19687
14	13.989328	20428
15	14.976768	20790
16	15.970016	20845
17	16.933172	21054
18	17.916342	21002
19	18.870848	20774
20	19.844902	20471
21	20.776958	19808
22	21.705818	19301
23	22.616947	18799
24	23.539719	17674
25	24.400469	17070
26	25.285187	15993
27	26.090611	14921
28	26.960329	13940
29	27.852842	12592
30	28.560411	11645
