0	0.000000	2056
1	1.000000	1987
2	2.000000	4018
3	3.000000	5937
4	4.000000	8022
5	5.000000	10052
6	6.000000	11871
7	6.999853	13595
8	7.999872	15669
9	8.998221	17426
10	9.998540	19183
11	10.996028	20896
12	11.995702	22570
13	12.987542	24001
14	13.981520	25920
15	14.969575	27280
16	15.955746	28811
17	16.924791	30249
18	17.889006	31335
19	18.842083	32859
20	19.784945	33926
21	20.699884	34880
22	21.577839	35818
23	22.452490	37013
24	23.294016	37651
25	24.097181	38567
26	24.896879	39051
27	25.624319	39797
28	26.282373	40358
29	26.954470	40961
30	27.617306	41038
31	28.196959	41547
32	28.728098	41743
33	29.286278	41872
34	29.708944	41583
35	30.295736	41537
36	30.652678	41509
37	31.006840	41522
38	31.410143	40854
39	31.761969	40671
40	32.004810	40330
41	32.331947	40130
42	32.550152	39429
43	32.640141	38932
44	32.916168	37826
45	33.077126	37822
46	33.312981	36721
47	33.409786	35809
48	33.660835	34812
49	33.586926	34323
50	33.987095	33166
51	33.966881	32037
52	34.037395	31393
53	34.031445	30276
54	34.395180	28926
55	34.221592	28408
56	34.253418	27437
57	34.410889	25878
58	34.340809	25017
59	34.449520	23812
60	34.497181	22881
