0	0.000000	2007
1	1.000000	1967
2	2.000000	4008
3	3.000000	5893
4	4.000000	7764
5	5.000000	9713
6	6.000000	11488
7	7.000000	13257
8	7.999798	14858
9	8.999878	16338
10	9.999602	17618
11	10.997519	18945
12	11.992357	20020
13	12.990636	21252
14	13.984220	21926
15	14.975386	22954
16	15.956932	23405
17	16.945082	23872
18	17.901287	24171
19	18.853786	24389
20	19.809433	24616
21	20.761715	24265
22	21.645760	23995
23	22.563778	23903
24	23.442938	23150
25	24.292709	22688
26	25.103954	22356
27	25.959415	21314
28	26.720934	20884
29	27.537807	19784
30	28.232027	19028
31	28.984270	17863
32	29.694254	16916
33	30.314701	15815
34	30.940294	14873
35	31.647938	13705
