1.000000000000000000e+00 1.068900000000000006e+01 4.137100000000000222e+01 2.603000000000000114e+01
2.000000000000000000e+00 7.788999999999999702e+00 2.409100000000000108e+01 1.593999999999999950e+01
3.000000000000000000e+00 6.578999999999999737e+00 1.784600000000000009e+01 1.221250000000000036e+01
4.000000000000000000e+00 5.761999999999999567e+00 1.422000000000000064e+01 9.990999999999999659e+00
5.000000000000000000e+00 5.134000000000000341e+00 1.144299999999999962e+01 8.288500000000000867e+00
6.000000000000000000e+00 4.828999999999999737e+00 1.043999999999999950e+01 7.634500000000000064e+00
7.000000000000000000e+00 4.293000000000000149e+00 8.362000000000000099e+00 6.327499999999999680e+00
8.000000000000000000e+00 4.014000000000000234e+00 7.546999999999999709e+00 5.780499999999999972e+00
9.000000000000000000e+00 3.850000000000000089e+00 6.865000000000000213e+00 5.357499999999999929e+00
1.000000000000000000e+01 3.670999999999999819e+00 6.387999999999999901e+00 5.029499999999999638e+00
1.100000000000000000e+01 3.444999999999999840e+00 5.729000000000000092e+00 4.586999999999999744e+00
1.200000000000000000e+01 3.257000000000000117e+00 5.158000000000000362e+00 4.207499999999999574e+00
1.300000000000000000e+01 3.136000000000000121e+00 4.804000000000000270e+00 3.970000000000000195e+00
1.400000000000000000e+01 3.080999999999999961e+00 4.592999999999999972e+00 3.837000000000000188e+00
1.500000000000000000e+01 2.915999999999999925e+00 4.153999999999999915e+00 3.535000000000000142e+00
1.600000000000000000e+01 2.862999999999999989e+00 4.025999999999999801e+00 3.444500000000000117e+00
1.700000000000000000e+01 2.798000000000000043e+00 3.850999999999999979e+00 3.324500000000000011e+00
1.800000000000000000e+01 2.751999999999999780e+00 3.778999999999999915e+00 3.265499999999999847e+00
1.900000000000000000e+01 2.685999999999999943e+00 3.613999999999999879e+00 3.149999999999999911e+00
2.000000000000000000e+01 2.583000000000000185e+00 3.314999999999999947e+00 2.948999999999999844e+00
2.100000000000000000e+01 2.575000000000000178e+00 3.301000000000000156e+00 2.938000000000000167e+00
2.200000000000000000e+01 2.544000000000000039e+00 3.234999999999999876e+00 2.889499999999999957e+00
2.300000000000000000e+01 2.482000000000000206e+00 3.083000000000000185e+00 2.782500000000000195e+00
2.400000000000000000e+01 2.444999999999999840e+00 3.001999999999999780e+00 2.723500000000000032e+00
2.500000000000000000e+01 2.387999999999999901e+00 2.849000000000000199e+00 2.618500000000000050e+00
2.600000000000000000e+01 2.378000000000000114e+00 2.826999999999999957e+00 2.602500000000000036e+00
2.700000000000000000e+01 2.403000000000000025e+00 2.902000000000000135e+00 2.652499999999999858e+00
2.800000000000000000e+01 2.347999999999999865e+00 2.750000000000000000e+00 2.548999999999999932e+00
2.900000000000000000e+01 2.309000000000000163e+00 2.673999999999999932e+00 2.491499999999999826e+00
3.000000000000000000e+01 2.286999999999999922e+00 2.637999999999999901e+00 2.462499999999999911e+00
3.100000000000000000e+01 2.266999999999999904e+00 2.579000000000000181e+00 2.423000000000000043e+00
3.200000000000000000e+01 2.254000000000000004e+00 2.545999999999999819e+00 2.399999999999999911e+00
3.300000000000000000e+01 2.253000000000000114e+00 2.563000000000000167e+00 2.407999999999999918e+00
3.400000000000000000e+01 2.209999999999999964e+00 2.450000000000000178e+00 2.330000000000000071e+00
3.500000000000000000e+01 2.238999999999999879e+00 2.519000000000000128e+00 2.379000000000000004e+00
3.600000000000000000e+01 2.205000000000000071e+00 2.439999999999999947e+00 2.322499999999999787e+00
3.700000000000000000e+01 2.184000000000000163e+00 2.391000000000000014e+00 2.287500000000000089e+00
3.800000000000000000e+01 2.181000000000000050e+00 2.386000000000000121e+00 2.283500000000000085e+00
3.900000000000000000e+01 2.158999999999999808e+00 2.346000000000000085e+00 2.252499999999999947e+00
4.000000000000000000e+01 2.152000000000000135e+00 2.319999999999999840e+00 2.236000000000000210e+00
4.100000000000000000e+01 2.129000000000000004e+00 2.274999999999999911e+00 2.201999999999999957e+00
4.200000000000000000e+01 2.158999999999999808e+00 2.337000000000000188e+00 2.248000000000000220e+00
4.300000000000000000e+01 2.109999999999999876e+00 2.238999999999999879e+00 2.174500000000000099e+00
4.400000000000000000e+01 2.104000000000000092e+00 2.224000000000000199e+00 2.164000000000000146e+00
4.500000000000000000e+01 2.109999999999999876e+00 2.233000000000000096e+00 2.171499999999999986e+00
4.600000000000000000e+01 2.088999999999999968e+00 2.189000000000000057e+00 2.138999999999999790e+00
4.700000000000000000e+01 2.088999999999999968e+00 2.180000000000000160e+00 2.134500000000000064e+00
4.800000000000000000e+01 2.112000000000000099e+00 2.245000000000000107e+00 2.178500000000000103e+00
4.900000000000000000e+01 2.088000000000000078e+00 2.182999999999999829e+00 2.135499999999999954e+00
5.000000000000000000e+01 2.076999999999999957e+00 2.165999999999999925e+00 2.121500000000000163e+00
5.100000000000000000e+01 2.080999999999999961e+00 2.181999999999999940e+00 2.131499999999999950e+00
5.200000000000000000e+01 2.061999999999999833e+00 2.126999999999999780e+00 2.094500000000000028e+00
5.300000000000000000e+01 2.056999999999999940e+00 2.116999999999999993e+00 2.087000000000000188e+00
5.400000000000000000e+01 2.056999999999999940e+00 2.116999999999999993e+00 2.087000000000000188e+00
5.500000000000000000e+01 2.049999999999999822e+00 2.100999999999999979e+00 2.075499999999999901e+00
5.600000000000000000e+01 2.044000000000000039e+00 2.089999999999999858e+00 2.067000000000000171e+00
5.700000000000000000e+01 2.052999999999999936e+00 2.111000000000000210e+00 2.081999999999999851e+00
5.800000000000000000e+01 2.041999999999999815e+00 2.087000000000000188e+00 2.064499999999999780e+00
5.900000000000000000e+01 2.035000000000000142e+00 2.071000000000000174e+00 2.052999999999999936e+00
6.000000000000000000e+01 2.037999999999999812e+00 2.079000000000000181e+00 2.058499999999999996e+00
6.100000000000000000e+01 2.028000000000000025e+00 2.056999999999999940e+00 2.042499999999999982e+00
6.200000000000000000e+01 2.024999999999999911e+00 2.051000000000000156e+00 2.037999999999999812e+00
6.300000000000000000e+01 2.024999999999999911e+00 2.052000000000000046e+00 2.038499999999999979e+00
6.400000000000000000e+01 2.035000000000000142e+00 2.073999999999999844e+00 2.054499999999999993e+00
6.500000000000000000e+01 2.024000000000000021e+00 2.048999999999999932e+00 2.036500000000000199e+00
6.600000000000000000e+01 2.027000000000000135e+00 2.056000000000000050e+00 2.041500000000000092e+00
6.700000000000000000e+01 2.027000000000000135e+00 2.056000000000000050e+00 2.041500000000000092e+00
6.800000000000000000e+01 2.019000000000000128e+00 2.039000000000000146e+00 2.028999999999999915e+00
6.900000000000000000e+01 2.024000000000000021e+00 2.049999999999999822e+00 2.036999999999999922e+00
7.000000000000000000e+01 2.017999999999999794e+00 2.036000000000000032e+00 2.027000000000000135e+00
7.100000000000000000e+01 2.016000000000000014e+00 2.032000000000000028e+00 2.024000000000000021e+00
7.200000000000000000e+01 2.013999999999999790e+00 2.028000000000000025e+00 2.020999999999999908e+00
7.300000000000000000e+01 2.011000000000000121e+00 2.021999999999999797e+00 2.016500000000000181e+00
7.400000000000000000e+01 2.013999999999999790e+00 2.028000000000000025e+00 2.020999999999999908e+00
7.500000000000000000e+01 2.016000000000000014e+00 2.032000000000000028e+00 2.024000000000000021e+00
7.600000000000000000e+01 2.005999999999999783e+00 2.012000000000000011e+00 2.008999999999999897e+00
7.700000000000000000e+01 2.015000000000000124e+00 2.033999999999999808e+00 2.024500000000000188e+00
7.800000000000000000e+01 2.007000000000000117e+00 2.013999999999999790e+00 2.010499999999999954e+00
7.900000000000000000e+01 2.004000000000000004e+00 2.008000000000000007e+00 2.005999999999999783e+00
8.000000000000000000e+01 2.003000000000000114e+00 2.005999999999999783e+00 2.004500000000000171e+00
8.100000000000000000e+01 2.007000000000000117e+00 2.013999999999999790e+00 2.010499999999999954e+00
8.200000000000000000e+01 2.008000000000000007e+00 2.016999999999999904e+00 2.012500000000000178e+00
8.300000000000000000e+01 2.001999999999999780e+00 2.004000000000000004e+00 2.003000000000000114e+00
8.400000000000000000e+01 2.001999999999999780e+00 2.004000000000000004e+00 2.003000000000000114e+00
