1.000000000000000000e+00 2.000000000000000042e-02 5.530826382111794087e-02 9.141847659616905708e-02 6.691337270182287633e-02 1.010000000000000009e+00
2.000000000000000000e+00 1.329693961952026493e-01 1.536279188140230456e-01 2.724603932048100807e-01 2.039810396386078639e-01 1.020000000000000018e+00
3.000000000000000000e+00 2.810650464617583943e-01 2.980718370264474615e-01 4.662651894210149695e-01 3.715385989992852078e-01 1.030000000000000027e+00
4.000000000000000000e+00 4.719290298225745639e-01 4.867459418648546476e-01 6.865987164967911616e-01 5.678255945639864022e-01 1.040000000000000036e+00
5.000000000000000000e+00 6.723389830508474940e-01 6.859389830508475505e-01 9.065220338983049908e-01 7.644610169491525831e-01 1.050000000000000044e+00
6.000000000000000000e+00 8.702486486486487038e-01 8.835351351351351523e-01 1.111848648648648741e+00 9.547783783783784228e-01 1.060000000000000053e+00
7.000000000000000000e+00 1.085171232876712466e+00 1.097945205479452069e+00 1.321232876712328697e+00 1.157363013698630150e+00 1.070000000000000062e+00
8.000000000000000000e+00 1.326062499999999922e+00 1.338218750000000012e+00 1.552187500000000053e+00 1.379093750000000007e+00 1.080000000000000071e+00
