2	0.623205	0.021044	23.547655	320000
3	0.558745	0.005299	26.960424	320000
4	0.525945	0.001330	28.568369	320000
5	0.509289	0.000477	29.722986	320000
6	0.500709	0.000313	29.967552	320000
7	0.495134	0.000021	29.722521	320000
8	0.490662	0.000005	29.783812	320000
9	0.493978	0.001585	30.941942	320000
10	0.486671	0.000000	30.781431	320000
11	0.485115	0.000000	30.363258	320000
12	0.484594	0.000000	31.370207	320000
