0	0.000000	1997
1	1.000000	1970
2	2.000000	4028
3	3.000000	5979
4	4.000000	7914
5	4.999387	9786
6	5.995567	11730
7	6.989261	13409
8	7.969258	15451
9	8.935649	16814
10	9.873561	18681
11	10.771038	20130
12	11.597414	21732
13	12.343142	22804
14	13.096168	24135
15	13.618833	25519
16	14.144354	26539
17	14.572121	27849
18	14.925668	28359
19	15.251316	29059
20	15.478940	29701
21	15.689814	30559
22	15.793375	30490
23	15.935043	30836
24	15.998110	31218
25	16.088463	31279
26	16.119736	31202
27	16.175240	31243
28	16.161161	31000
29	16.235294	30481
30	16.192081	30435
31	16.216814	29915
32	16.195330	29115
33	16.186100	29022
34	16.250500	27976
35	16.189808	27254
36	16.220701	26153
37	16.320360	25693
38	16.343809	24499
39	16.263618	23735
40	16.339275	22716
41	16.290007	21696
42	16.261181	20683
43	16.263304	19544
44	16.245356	18357
45	16.243286	17313
