0	0.000000	2007
1	1.000000	1967
2	2.000000	4008
3	3.000000	5893
4	4.000000	7764
5	5.000000	9713
6	5.999652	11488
7	7.000000	13257
8	7.997846	14858
9	8.995348	16338
10	9.986320	17618
11	10.972130	18945
12	11.943807	20020
13	12.909702	21252
14	13.851637	21926
15	14.764399	22954
16	15.655116	23405
17	16.487391	23872
18	17.312069	24171
19	18.061338	24389
20	18.760765	24616
21	19.475746	24265
22	20.059221	23995
23	20.647701	23903
24	21.107388	23150
25	21.648184	22688
26	22.022768	22356
27	22.478277	21314
28	22.746025	20884
29	23.112009	19784
30	23.491224	19028
31	23.720371	17863
32	24.032986	16916
33	24.202593	15815
34	24.305183	14873
35	24.622181	13705
