0	0.000000	2055
1	1.000000	2076
2	2.000000	4035
3	3.000000	6018
4	4.000000	7796
5	5.000000	9842
6	5.999915	11737
7	6.999926	13502
8	7.998507	15409
9	8.994654	17207
10	9.989376	18825
11	10.970468	20283
12	11.940029	21944
13	12.899532	23540
14	13.845822	24835
15	14.749031	26326
16	15.613233	27342
17	16.465477	28691
18	17.255234	29663
19	17.949409	30697
20	18.623384	31653
21	19.286970	32087
22	19.837851	33019
23	20.334002	33395
24	20.799259	33780
25	21.235371	34214
26	21.609324	34576
27	21.907764	34694
28	22.222841	34796
29	22.369898	34469
30	22.631887	34522
31	22.782700	34611
32	22.961617	34077
33	22.943323	34229
34	23.160063	33487
35	23.265970	33109
36	23.282505	31918
37	23.372332	31703
38	23.472378	30880
39	23.498335	30337
40	23.532433	29476
41	23.563208	28533
42	23.551497	27380
43	23.647182	26535
44	23.750156	25628
45	23.653713	24523
46	23.705397	23608
47	23.755098	22654
48	23.735556	21184
49	23.695129	20038
50	23.651087	19062
