0	0.000000	2002
1	1.000000	1916
2	2.000000	3989
3	3.000000	5957
4	4.000000	7787
5	5.000000	9600
6	5.999823	11280
7	6.999535	12897
8	7.997361	14401
9	8.993903	15583
10	9.989118	17092
11	10.978912	18020
12	11.957232	18682
13	12.911058	19687
14	13.872039	20428
15	14.768879	20790
16	15.681938	20845
17	16.507362	21054
18	17.360157	21002
19	18.106575	20774
20	18.896488	20471
21	19.550787	19808
22	20.245220	19301
23	20.828875	18799
24	21.480141	17674
25	21.929291	17070
26	22.510849	15993
27	22.867369	14921
28	23.488953	13940
29	23.823380	12592
30	24.132933	11645
