0	0.000000	1968
1	1.000000	2020
2	2.000000	3964
3	3.000000	5998
4	4.000000	7959
5	5.000000	9843
6	5.999660	11783
7	6.999185	13496
8	7.998513	15466
9	8.992120	17385
10	9.984426	19071
11	10.970878	20397
12	11.949745	22386
13	12.900799	24022
14	13.837118	25319
15	14.747762	26919
16	15.636306	28183
17	16.441832	29604
18	17.199617	30804
19	17.979897	31984
20	18.625217	32635
21	19.278633	33650
22	19.811720	34470
23	20.287399	35362
24	20.795275	36317
25	21.179089	36669
26	21.528368	37120
27	21.774464	37861
28	21.965548	38053
29	22.252398	38059
30	22.498880	38384
31	22.674576	38356
32	22.762035	38304
33	22.857630	38119
34	22.933779	37828
35	22.992487	37804
36	23.075226	37062
37	23.148294	36751
38	23.265009	35995
39	23.301840	36039
40	23.309416	35441
41	23.239519	34561
42	23.331808	33854
43	23.374920	32623
44	23.319380	32084
45	23.425573	31393
46	23.464516	30126
47	23.336632	29602
48	23.464798	28408
49	23.406258	27234
50	23.427355	26416
51	23.446821	25057
52	23.454950	24218
53	23.371012	23355
54	23.444937	22147
55	23.459948	21072
