6 0.348608 8
7 1.32178 16
8 0.279926 7
9 0.276428 7
10 1.50629 17
11 0.65636 11
12 0.113944 4
13 1.03335 14
14 1.66799 18
15 0.349448 8
16 0.101643 4
17 0.428859 9
18 1.0209 14
19 1.84332 19
20 1.02837 14
21 0.780555 12
22 0.458302 9
23 0.278495 7
24 0.539142 10
25 0.641373 11
26 0.224054 6
27 0.0961955 4
28 0.197739 6
29 0.632339 11
30 0.148757 5
31 0.209422 6
32 1.66932 18
33 0.149335 5
34 0.760355 12
35 0.450889 9
36 1.67479 18
37 0.0713656 3
38 0.659156 11
39 0.298363 7
40 0.770325 12
41 1.47796 17
42 0.2765 7
43 0.0618922 3
44 0.212981 6
45 0.21969 6
46 0.67912 11
47 0.218796 6
48 0.149807 5
49 0.755071 12
50 0.263709 7
51 1.85807 19
52 0.0138191 1
53 1.17272 15
54 2.27261 21
55 0.0348407 2
56 1.86014 19
57 0.533688 10
58 0.212832 6
59 0.215197 6
60 0.448558 9
61 0.647603 11
62 0.641766 11
63 0.642508 11
64 0.153276 5
65 1.33662 16
66 0.108258 4
67 0.068271 3
68 0.267751 7
69 0.0587612 3
70 0.536541 10
71 0.367485 8
72 1.02348 14
73 0.528652 10
74 0.765261 12
75 1.31597 16
76 0.538512 10
77 0.158998 5
78 0.914739 13
79 0.896547 13
80 0.0698007 3
81 0.657857 11
82 1.36262 16
83 1.65808 18
84 1.03278 14
85 1.01482 14
86 0.468925 9
87 0.531826 10
88 0.115703 4
89 0.060456 3
90 0.632615 11
91 0.920205 13
92 0.774105 12
93 1.33159 16
94 0.639254 11
95 0.432422 9
96 1.34456 16
97 0.421549 9
98 0.879665 13
99 1.16466 15
100 0.067474 3
101 0.878729 13
102 0.21601 6
103 0.0130305 1
104 0.152611 5
105 1.16136 15
106 0.646967 11
107 1.48226 17
108 0.44983 9
109 0.91008 13
110 0.536953 10
111 0.142584 5
112 0.211055 6
113 0.219203 6
114 0.76024 12
115 0.554679 10
116 0.875857 13
117 1.33608 16
118 1.18548 15
119 0.643466 11
120 1.039 14
121 0.905592 13
122 0.198187 6
123 0.34856 8
124 0.763616 12
125 0.351681 8
126 1.1766 15
127 0.0341824 2
128 0.360626 8
129 1.49431 17
130 0.280357 7
131 0.368009 8
132 0.0364664 2
133 0.441174 9
134 1.03618 14
135 0.347087 8
136 0.891777 13
137 0.273356 7
138 0.546437 10
139 0.362031 8
140 0.901729 13
141 0.36281 8
142 0.145224 5
143 0.0969402 4
145 0.0763717 3
146 0.464705 9
147 0.0936277 4
148 0.553128 10
149 0.540358 10
150 0.659582 11
151 0.430133 9
152 0.150188 5
153 0.262538 7
154 0.339446 8
155 0.637033 11
156 0.257586 7
157 0.561372 10
158 0.536672 10
159 1.02972 14
160 0.160438 5
161 0.107732 4
162 0.887114 13
163 0.109908 4
164 0.451887 9
165 1.49917 17
166 0.663303 11
167 0.436898 9
168 0.350453 8
169 1.03549 14
170 0.762909 12
171 0.527356 10
172 0.0577718 3
173 0.762678 12
174 0.104582 4
175 0.0148932 1
176 0.353504 8
177 0.356213 8
178 0.204455 6
179 2.06471 20
180 0.280389 7
181 0.359307 8
182 1.32532 16
183 0.790267 12
184 0.356154 8
185 0.450068 9
186 1.32365 16
187 0.153918 5
188 0.0139357 1
189 0.0924519 4
190 0.353433 8
191 0.651497 11
192 0.043946 2
193 0.439059 9
194 2.0237 20
195 0.653912 11
196 0.270945 7
197 2.05707 20
198 0.887548 13
199 0.637399 11
200 0.215793 6
201 0.217029 6
202 0.357459 8
203 0.0166319 1
204 0.208948 6
205 0.447212 9
6 0.354066 8
7 0.277816 7
8 0.531767 10
9 0.633243 11
10 0.776882 12
11 0.0661142 3
12 0.212931 6
13 0.652226 11
14 0.144854 5
15 0.156418 5
16 0.894047 13
17 0.103438 4
18 0.0736232 3
19 0.445981 9
20 2.04376 20
21 0.286368 7
22 0.0651176 3
23 1.49215 17
24 0.357698 8
25 0.274383 7
26 0.0550326 3
27 0.458717 9
28 0.0327489 2
29 0.531863 10
30 0.103309 4
31 0.0377963 2
32 0.646636 11
33 0.0173557 1
34 0.216999 6
35 0.353462 8
36 1.33282 16
37 0.532188 10
38 0.0153884 1
39 0.55585 10
40 0.343054 8
41 0.141533 5
42 0.540743 10
43 0.150288 5
44 0.219981 6
45 0.760896 12
46 0.262127 7
47 0.556687 10
48 0.205899 6
49 0.37071 8
50 1.48868 17
51 0.456434 9
52 0.442621 9
53 0.0132751 1
54 0.521931 10
55 0.276118 7
56 0.763618 12
57 0.207204 6
58 0.344488 8
59 1.04236 14
60 0.434943 9
61 1.32655 16
62 0.0131271 1
63 0.0658842 3
64 0.656609 11
65 0.88674 13
66 0.535631 10
67 0.154724 5
68 1.67595 18
69 0.535322 10
70 0.0586539 3
71 0.539948 10
72 0.0657118 3
73 0.886444 13
74 0.347188 8
75 0.659787 11
76 0.102971 4
77 0.436404 9
78 0.904179 13
79 0.11158 4
80 0.75776 12
81 0.351618 8
82 0.10841 4
83 0.551903 10
84 1.33046 16
85 0.301583 7
86 0.0360409 2
87 0.534373 10
88 0.882364 13
89 0.651024 11
90 0.899765 13
91 1.17001 15
92 0.896245 13
93 0.102885 4
94 0.901522 13
95 0.286014 7
96 0.273001 7
97 1.66152 18
98 0.643476 11
99 1.16996 15
100 0.074316 3
101 0.147211 5
102 0.0956016 4
103 0.217064 6
104 0.356167 8
105 0.88461 13
106 0.153327 5
107 0.145389 5
108 0.0693043 3
109 0.529689 10
110 0.206493 6
111 0.760835 12
112 0.538866 10
113 1.6658 18
114 1.49307 17
115 0.763078 12
116 0.435992 9
117 0.351359 8
