6 0.234466 8
7 1.2027 16
8 0.189849 7
9 0.193295 7
10 1.34452 17
11 0.53605 11
12 0.105026 4
13 0.788348 14
14 1.6145 18
15 0.235185 8
16 0.106412 4
17 0.29324 9
18 0.806437 14
19 1.68099 19
20 0.806253 14
21 0.568732 12
22 0.317386 9
23 0.18832 7
24 0.368435 10
25 0.466478 11
26 0.169346 6
27 0.10943 4
28 0.168557 6
29 0.526281 11
30 0.124137 5
31 0.160019 6
32 1.47517 18
33 0.115826 5
34 0.664301 12
35 0.310286 9
36 1.46436 18
37 0.0714734 3
38 0.456388 11
39 0.208983 7
40 0.564354 12
41 1.4889 17
42 0.19436 7
43 0.0695145 3
44 0.161172 6
45 0.16796 6
46 0.527866 11
47 0.153679 6
48 0.129176 5
49 0.567206 12
50 0.19231 7
51 1.76168 19
52 0.0192928 1
53 0.969309 15
54 2.29463 21
55 0.0387771 2
56 1.74674 19
57 0.439605 10
58 0.14641 6
59 0.158277 6
60 0.338935 9
61 0.461825 11
62 0.512987 11
63 0.455889 11
64 0.131842 5
65 1.09223 16
66 0.107776 4
67 0.0768051 3
68 0.197696 7
69 0.0731971 3
70 0.381025 10
71 0.247591 8
72 0.828752 14
73 0.373176 10
74 0.576337 12
75 1.14237 16
76 0.365815 10
77 0.122362 5
78 0.6839 13
79 0.814414 13
80 0.0740945 3
81 0.460257 11
82 1.1019 16
83 1.45574 18
84 0.859124 14
85 0.794349 14
86 0.359768 9
87 0.380024 10
88 0.108664 4
89 0.0695353 3
90 0.508416 11
91 0.845059 13
92 0.584468 12
93 1.10123 16
94 0.451449 11
95 0.301644 9
96 1.10267 16
97 0.293617 9
98 0.676161 13
99 0.935929 15
100 0.0747 3
101 0.669233 13
102 0.161718 6
103 0.017758 1
104 0.127583 5
105 0.985439 15
106 0.47474 11
107 1.50791 17
108 0.295454 9
109 0.669858 13
110 0.403359 10
111 0.127889 5
112 0.148198 6
113 0.158649 6
114 0.560835 12
115 0.426798 10
116 0.787362 13
117 1.10019 16
118 1.00036 15
119 0.46646 11
120 0.809876 14
121 0.720273 13
122 0.158996 6
123 0.242132 8
124 0.567379 12
125 0.251061 8
126 0.959857 15
127 0.0420832 2
128 0.254985 8
129 1.28167 17
130 0.195983 7
131 0.289987 8
132 0.0478812 2
133 0.327915 9
134 0.809818 14
135 0.238361 8
136 0.672213 13
137 0.195571 7
138 0.413203 10
139 0.258923 8
140 0.680034 13
141 0.242038 8
142 0.119493 5
143 0.0939648 4
144 0.0470208 2
145 0.0802477 3
146 0.307253 9
147 0.104182 4
148 0.39406 10
149 0.367445 10
150 0.489499 11
151 0.29698 9
152 0.130215 5
153 0.188478 7
154 0.243292 8
155 0.469807 11
156 0.205445 7
157 0.388742 10
158 0.376783 10
159 0.837013 14
160 0.126679 5
161 0.0947162 4
162 0.692404 13
163 0.0966451 4
164 0.333056 9
165 1.44792 17
166 0.475916 11
167 0.298409 9
168 0.250869 8
169 0.835929 14
170 0.574282 12
171 0.379143 10
172 0.0792641 3
173 0.564003 12
174 0.103692 4
175 0.0152646 1
176 0.312488 8
177 0.248592 8
178 0.171662 6
179 2.03511 20
180 0.198411 7
181 0.246496 8
182 1.1 16
183 0.565528 12
184 0.243224 8
185 0.314318 9
186 1.09585 16
187 0.122744 5
