1 	 0.0162892 	 2106
2 	 0.0464893 	 2750
3 	 0.0756654 	 4895
4 	 0.104776 	 6194
5 	 0.133728 	 6976
6 	 0.162624 	 7691
7 	 0.191333 	 8086
8 	 0.220353 	 7978
9 	 0.249042 	 7861
10 	 0.277566 	 7571
11 	 0.306281 	 6870
12 	 0.334447 	 5917
13 	 0.362091 	 4984
14 	 0.390072 	 3975
15 	 0.417736 	 3068
16 	 0.4458 	 2216
17 	 0.474308 	 1686
18 	 0.50162 	 1217
19 	 0.529319 	 808
20 	 0.558106 	 503
21 	 0.58488 	 313
22 	 0.61427 	 144
23 	 0.644577 	 55
24 	 0.671692 	 15
