6 	 177 	 8 	 58
7 	 185 	 16 	 39
8 	 176 	 7 	 96
9 	 176 	 7 	 25
10 	 186 	 17 	 68
11 	 180 	 11 	 162
12 	 173 	 4 	 164
13 	 183 	 14 	 53
14 	 187 	 18 	 58
15 	 177 	 8 	 121
16 	 173 	 4 	 87
17 	 178 	 9 	 66
18 	 183 	 14 	 157
19 	 188 	 19 	 142
20 	 183 	 14 	 88
21 	 181 	 12 	 60
22 	 178 	 9 	 145
23 	 176 	 7 	 45
24 	 179 	 10 	 27
25 	 180 	 11 	 30
26 	 175 	 6 	 87
27 	 173 	 4 	 162
28 	 175 	 6 	 162
29 	 180 	 11 	 52
30 	 174 	 5 	 105
31 	 175 	 6 	 61
32 	 187 	 18 	 148
33 	 174 	 5 	 115
34 	 181 	 12 	 158
35 	 178 	 9 	 90
36 	 187 	 18 	 10
37 	 172 	 3 	 122
38 	 180 	 11 	 5
39 	 176 	 7 	 88
40 	 181 	 12 	 119
41 	 186 	 17 	 101
42 	 176 	 7 	 167
43 	 172 	 3 	 90
44 	 175 	 6 	 108
45 	 175 	 6 	 94
46 	 180 	 11 	 132
47 	 175 	 6 	 20
48 	 174 	 5 	 129
49 	 181 	 12 	 26
50 	 176 	 7 	 102
51 	 188 	 19 	 37
52 	 170 	 1 	 143
53 	 184 	 15 	 95
54 	 190 	 21 	 34
55 	 171 	 2 	 143
56 	 188 	 19 	 111
57 	 179 	 10 	 167
58 	 175 	 6 	 152
60 	 178 	 9 	 105
61 	 182 	 13 	 70
62 	 180 	 11 	 87
63 	 180 	 11 	 112
64 	 174 	 5 	 91
65 	 185 	 16 	 77
66 	 173 	 4 	 41
67 	 172 	 3 	 159
68 	 176 	 7 	 2
69 	 172 	 3 	 160
70 	 179 	 10 	 29
71 	 177 	 8 	 76
72 	 183 	 14 	 63
73 	 179 	 10 	 150
74 	 181 	 12 	 152
75 	 185 	 16 	 154
76 	 179 	 10 	 125
77 	 174 	 5 	 3
78 	 182 	 13 	 78
79 	 182 	 13 	 144
80 	 172 	 3 	 166
81 	 180 	 11 	 54
82 	 185 	 16 	 21
83 	 187 	 18 	 1
84 	 183 	 14 	 56
85 	 183 	 14 	 4
86 	 178 	 9 	 87
87 	 179 	 10 	 114
88 	 173 	 4 	 66
89 	 172 	 3 	 14
90 	 180 	 11 	 71
91 	 182 	 13 	 4
92 	 181 	 12 	 141
93 	 185 	 16 	 153
94 	 180 	 11 	 1
95 	 178 	 9 	 65
96 	 185 	 16 	 93
97 	 178 	 9 	 45
98 	 182 	 13 	 160
99 	 184 	 15 	 83
101 	 182 	 13 	 5
102 	 175 	 6 	 60
103 	 170 	 1 	 102
104 	 174 	 5 	 18
105 	 184 	 15 	 89
106 	 180 	 11 	 20
107 	 186 	 17 	 106
108 	 178 	 9 	 83
109 	 182 	 13 	 113
110 	 179 	 10 	 138
112 	 175 	 6 	 19
113 	 175 	 6 	 71
114 	 181 	 12 	 87
115 	 179 	 10 	 134
