0	0.000000	1000
1	1.000000	3939
2	2.000000	7920
3	2.999832	11924
4	3.998136	15560
5	4.992875	19088
6	5.973606	22505
7	6.911439	25745
8	7.803602	29043
9	8.601531	31606
10	9.306765	34163
11	9.873920	36247
12	10.346260	37905
13	10.671035	39372
14	10.937745	40623
15	11.149705	41308
16	11.269351	41871
17	11.353741	41994
18	11.444321	42179
19	11.498712	41539
20	11.518573	40731
21	11.473987	39845
22	11.516198	38770
23	11.311598	37465
24	11.338491	35738
25	11.281788	33731
26	11.349111	32262
27	11.290440	29841
28	11.300833	27743
29	11.337952	25693
30	11.364904	23650
