0	0.000000	1000
1	1.000000	3905
2	2.000000	7915
3	3.000000	11934
4	3.997235	15912
5	4.993790	19485
6	5.973559	23335
7	6.921074	26734
8	7.799246	30256
9	8.598263	33390
10	9.284302	36718
11	9.814481	39225
12	10.265410	42180
13	10.599649	44441
14	10.842016	46720
15	10.997966	48661
16	11.151415	50629
17	11.177781	52261
18	11.215038	53465
19	11.262069	54314
20	11.281433	55164
21	11.307410	55626
22	11.307930	55425
23	11.187325	55796
24	11.179173	55466
25	11.226357	55218
26	11.216798	54244
27	11.240382	53544
28	11.204063	53160
29	11.277242	51648
30	11.206006	50547
31	11.203106	48615
32	11.194710	47260
33	11.247471	45472
34	11.280206	43775
35	11.209658	41687
36	11.169546	39647
37	11.187819	37355
38	11.220791	35083
39	11.230688	32997
40	11.247345	30791
