0	0.000000	1000
1	1.000000	3960
2	2.000000	8086
3	3.000000	12049
4	3.998991	15859
5	4.993563	19730
6	5.972311	23656
7	6.916450	27229
8	7.797071	30868
9	8.588104	34618
10	9.272437	37884
11	9.809685	40890
12	10.270790	44311
13	10.558010	46983
14	10.790973	49802
15	10.931171	52580
16	11.042849	54727
17	11.067140	57224
18	11.149555	59249
19	11.144099	61402
20	11.166292	62829
21	11.185582	64672
22	11.188925	65931
23	11.141734	67062
24	11.116267	68480
25	11.130911	68642
26	11.121850	69044
27	11.159561	69403
28	11.103314	69913
29	11.096713	69298
30	11.180140	69496
31	11.116225	68789
32	11.115379	67976
33	11.095171	68004
34	11.140322	66825
35	11.138571	65425
36	11.115426	64578
37	11.147825	63061
38	11.143633	61713
39	11.125609	60760
40	11.145980	58741
41	11.156315	56866
42	11.124970	55117
43	11.115069	52942
44	11.131211	50979
45	11.125343	49137
46	11.114677	47080
47	11.124340	44716
48	11.098115	42695
49	11.126264	40273
50	11.126385	38446
