0	0.000000	1000
1	1.000000	4052
2	2.000000	8017
3	2.999916	11843
4	3.999246	15909
5	4.992707	19883
6	5.974376	23689
7	6.905972	27247
8	7.792362	30818
9	8.593996	34443
10	9.262256	37963
11	9.800573	41494
12	10.209128	44628
13	10.517712	47878
14	10.770767	50970
15	10.915610	53810
16	11.042842	56394
17	11.087214	58740
18	11.139764	61375
19	11.139421	63635
20	11.138383	65940
21	11.149619	67692
22	11.186177	69149
23	11.085308	70779
24	11.137954	72198
25	11.083822	73680
26	11.107055	74448
27	11.120658	75130
28	11.105103	75869
29	11.134715	76443
30	11.113106	76300
31	11.141170	76688
32	11.103183	76282
33	11.129862	75850
34	11.099370	76784
35	11.116274	75675
36	11.112494	74528
37	11.099760	73486
38	11.118766	72218
39	11.110323	71581
40	11.071449	70512
41	11.106810	68739
42	11.129272	67393
43	11.100471	66387
44	11.127342	64464
45	11.101040	62787
46	11.111435	60466
47	11.115171	58938
48	11.113515	56847
49	11.109217	54607
50	11.135711	52752
51	11.095785	50937
52	11.118635	48704
53	11.088275	47035
54	11.081698	44089
55	11.133763	41835
