0	0.000000	1000
1	1.000000	3987
2	2.000000	7893
3	3.000000	11895
4	3.999125	16010
5	4.993825	19758
6	5.972574	23372
7	6.916676	26907
8	7.791623	30416
9	8.581974	34029
10	9.258581	37145
11	9.840775	40314
12	10.235136	43107
13	10.604697	45813
14	10.789001	48621
15	10.982389	50708
16	11.078438	53163
17	11.139355	55147
18	11.213359	56651
19	11.222614	58451
20	11.222445	59835
21	11.198441	60653
22	11.256885	61662
23	11.166716	61836
24	11.136914	62769
25	11.146809	62578
26	11.175557	63193
27	11.143922	62638
28	11.139650	62148
29	11.146167	61683
30	11.171996	60728
31	11.141588	59567
32	11.184707	58666
33	11.177577	57406
34	11.181695	56237
35	11.150181	54541
36	11.156131	52347
37	11.135007	51190
38	11.162138	49390
39	11.153548	47718
40	11.220814	45346
41	11.163135	43363
42	11.187547	41387
43	11.212878	38731
44	11.180037	36409
45	11.154168	34592
