0	0.000000	1000
1	1.000000	3939
2	2.000000	7913
3	2.999670	12114
4	3.998932	15911
5	4.993620	19593
6	5.969121	23511
7	6.914098	27415
8	7.796495	31159
9	8.576240	34798
10	9.248479	38462
11	9.805559	41879
12	10.232818	45207
13	10.535501	48702
14	10.761932	51771
15	10.933580	54547
16	11.007641	57453
17	11.043859	60080
18	11.090419	62808
19	11.162069	65540
20	11.132289	67761
21	11.135086	69763
22	11.178351	71920
23	11.121856	73981
24	11.134046	75161
25	11.108417	77267
26	11.098064	78479
27	11.131176	79870
28	11.109952	80872
29	11.100753	81774
30	11.081274	82351
31	11.111219	83079
32	11.071317	83136
33	11.132565	83310
34	11.085410	83304
35	11.118229	83355
36	11.128932	83292
37	11.089495	82709
38	11.123145	82334
39	11.096828	81867
40	11.107237	80952
41	11.128505	79865
42	11.142057	78764
43	11.079618	77332
44	11.104282	76082
45	11.112845	74642
46	11.123366	73756
47	11.113930	72097
48	11.131902	70439
49	11.111549	68382
50	11.117869	66582
51	11.129380	64840
52	11.102587	62942
53	11.115337	60154
54	11.122795	58675
55	11.127911	56383
56	11.112395	54406
57	11.105186	52098
58	11.107981	49944
59	11.117511	47536
60	11.088344	45742
