1	1	1.000000	0.333628	1.454199
1	2	1.000000	0.333041	2.888159
1	3	1.000000	0.333125	4.301514
1	4	1.000000	0.333477	5.691968
1	5	1.000000	0.332975	7.061743
1	6	1.000000	0.334034	8.414722
1	7	1.000000	0.330895	9.745117
1	8	1.000000	0.332261	11.054761
1	9	1.000000	0.332564	12.351099
1	10	1.000000	0.334209	13.627148
2	1	0.754850	0.080467	2.886768
2	2	0.751106	0.076762	5.694775
2	3	0.752000	0.076546	8.422998
2	4	0.750672	0.076404	11.066797
2	5	0.749561	0.076499	13.628613
2	6	0.749739	0.076284	16.118848
2	7	0.749639	0.076448	18.534277
2	8	0.750972	0.076096	20.880518
2	9	0.752067	0.076607	23.171387
2	10	0.750422	0.076659	25.388965
3	1	0.631112	0.023802	4.298170
3	2	0.625400	0.019107	8.416618
3	3	0.625202	0.018678	12.360249
3	4	0.625164	0.018656	16.128184
3	5	0.625243	0.018579	19.728258
3	6	0.625026	0.018589	23.164568
3	7	0.623783	0.018545	26.466545
3	8	0.624362	0.018629	29.628917
3	9	0.625526	0.018520	32.665520
3	10	0.625645	0.018621	35.559517
4	1	0.573193	0.010847	5.694336
4	2	0.561229	0.005150	11.065820
4	3	0.562433	0.004730	16.151172
4	4	0.563004	0.004651	20.934473
4	5	0.563400	0.004626	25.425879
4	6	0.563152	0.004602	29.661523
4	7	0.563892	0.004613	33.667090
4	8	0.564081	0.004593	37.439844
4	9	0.560927	0.004595	41.026172
4	10	0.562853	0.004595	44.380176
5	1	0.544015	0.008328	7.057439
5	2	0.531722	0.001919	13.625732
5	3	0.532508	0.001329	19.748415
5	4	0.531708	0.001208	25.412927
5	5	0.532583	0.001200	30.650122
5	6	0.531005	0.001159	35.536951
5	7	0.531577	0.001164	40.081829
5	8	0.532419	0.001150	44.297195
5	9	0.529527	0.001147	48.248537
5	10	0.529986	0.001147	51.892317
6	1	0.529528	0.007617	8.418155
6	2	0.518267	0.001308	16.135139
6	3	0.517899	0.000559	23.220498
6	4	0.515747	0.000404	29.669253
6	5	0.515123	0.000325	35.573353
6	6	0.516750	0.000333	40.957394
6	7	0.513408	0.000312	45.930161
6	8	0.517046	0.000307	50.473353
6	9	0.515876	0.000301	54.659444
6	10	0.517110	0.000303	58.459004
7	1	0.524908	0.008541	9.739590
7	2	0.511511	0.001270	18.537713
7	3	0.509656	0.000451	26.510410
7	4	0.508288	0.000229	33.647952
7	5	0.508973	0.000143	40.087543
7	6	0.508142	0.000151	45.889932
7	7	0.507842	0.000135	51.165358
7	8	0.510086	0.000118	55.929010
7	9	0.508880	0.000107	60.229010
7	10	0.507812	0.000115	64.084983
8	1	0.523210	0.009326	11.062891
8	2	0.509409	0.001798	20.888867
8	3	0.505128	0.000597	29.674219
8	4	0.505119	0.000313	37.452344
8	5	0.504563	0.000201	44.373047
8	6	0.502966	0.000182	50.495508
8	7	0.506301	0.000132	55.957813
8	8	0.506414	0.000104	60.805273
8	9	0.505194	0.000123	65.185547
8	10	0.505680	0.000131	69.044336
