1.000000000000000000e+00 6.691359870163149370e-02 2.445739092194192457e-02
2.000000000000000000e+00 2.015887850467289744e-01 9.469291989836767232e-02
3.000000000000000000e+00 3.785209471766848299e-01 1.837126677147900844e-01
4.000000000000000000e+00 5.718407960199004547e-01 2.686357974024606854e-01
5.000000000000000000e+00 7.656405097250167380e-01 3.425642672629095609e-01
6.000000000000000000e+00 9.770514285714285707e-01 3.804202077939068949e-01
7.000000000000000000e+00 1.167679856115108050e+00 3.834032266407526590e-01
8.000000000000000000e+00 1.324683908045977132e+00 3.633728699485037072e-01
